DATASET_TITLE,Car or Van Availability (KS404EW),,,,,,,,FROM,Mar-2011,Mar-2011,Mar-2011,Mar-2011,Mar-2011,Mar-2011,Mar-2011,Mar-2011,Mar-2011,Mar-2011,Mar-2011,Mar-2011
AREA_TYPE,Super Output Area Lower Layer,,,,,,,,TO,Mar-2011,Mar-2011,Mar-2011,Mar-2011,Mar-2011,Mar-2011,Mar-2011,Mar-2011,Mar-2011,Mar-2011,Mar-2011,Mar-2011
GEO_HIERARCHY,2011 Statistical Geography Hierarchy,,,,,,,,HEADING,All Households,No Cars or Vans in Household,No Cars or Vans in Household,1 Car or Van in Household,1 Car or Van in Household,2 Cars or Vans in Household,2 Cars or Vans in Household,3 Cars or Vans in Household,3 Cars or Vans in Household,4 or More Cars or Vans in Household,4 or More Cars or Vans in Household,All Cars or Vans in the Area
,,,,,,,,,MEASUREMENT_UNIT,Count,Count,Percentage,Count,Percentage,Count,Percentage,Count,Percentage,Count,Percentage,Count
,,,,,,,,,STATISTICAL_UNIT,Households,Households,Households,Households,Households,Households,Households,Households,Households,Households,Households,Vehicles
GOR_CODE,GOR_NAME,LA_CODE,LA_NAME,MSOA_CODE,MSOA_NAME,LSOA_CODE,LSOA_NAME,AREA_METADATA,,DATA_VALUE,DATA_VALUE,DATA_VALUE,DATA_VALUE,DATA_VALUE,DATA_VALUE,DATA_VALUE,DATA_VALUE,DATA_VALUE,DATA_VALUE,DATA_VALUE,DATA_VALUE
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001563,Doncaster 025,E01007521,Doncaster 025A,,,599,95,15.9,253,42.2,199,33.2,34,5.7,18,3,829
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001562,Doncaster 024,E01007522,Doncaster 024A,,,755,332,44,312,41.3,94,12.5,14,1.9,3,0.4,554
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001563,Doncaster 025,E01007523,Doncaster 025B,,,661,114,17.2,316,47.8,179,27.1,31,4.7,21,3.2,856
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001563,Doncaster 025,E01007524,Doncaster 025C,,,720,120,16.7,327,45.4,218,30.3,40,5.6,15,2.1,943
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001562,Doncaster 024,E01007525,Doncaster 024B,,,671,236,35.2,287,42.8,121,18,22,3.3,5,0.7,618
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001563,Doncaster 025,E01007526,Doncaster 025D,,,667,103,15.4,276,41.4,224,33.6,51,7.6,13,1.9,945
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001565,Doncaster 027,E01007527,Doncaster 027B,,,1015,111,10.9,484,47.7,341,33.6,62,6.1,17,1.7,1423
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001562,Doncaster 024,E01007528,Doncaster 024C,,,634,231,36.4,273,43.1,105,16.6,15,2.4,10,1.6,571
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001560,Doncaster 022,E01007529,Doncaster 022A,,,654,357,54.6,234,35.8,53,8.1,7,1.1,3,0.5,381
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001560,Doncaster 022,E01007530,Doncaster 022B,,,512,264,51.6,187,36.5,56,10.9,2,0.4,3,0.6,319
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001560,Doncaster 022,E01007531,Doncaster 022C,,,792,365,46.1,332,41.9,79,10,13,1.6,3,0.4,546
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001561,Doncaster 023,E01007532,Doncaster 023B,,,1017,730,71.8,257,25.3,29,2.9,1,0.1,0,0,318
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001561,Doncaster 023,E01007533,Doncaster 023C,,,623,248,39.8,271,43.5,85,13.6,18,2.9,1,0.2,500
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001566,Doncaster 028,E01007534,Doncaster 028D,,,916,528,57.6,309,33.7,72,7.9,7,0.8,0,0,474
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001561,Doncaster 023,E01007535,Doncaster 023D,,,638,258,40.4,277,43.4,86,13.5,16,2.5,1,0.2,501
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001570,Doncaster 032,E01007536,Doncaster 032A,,,890,202,22.7,433,48.7,212,23.8,32,3.6,11,1.2,998
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001573,Doncaster 035,E01007537,Doncaster 035A,,,706,151,21.4,312,44.2,193,27.3,46,6.5,4,0.6,853
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001573,Doncaster 035,E01007538,Doncaster 035B,,,590,178,30.2,241,40.8,142,24.1,22,3.7,7,1.2,622
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001573,Doncaster 035,E01007539,Doncaster 035C,,,545,186,34.1,243,44.6,97,17.8,14,2.6,5,0.9,500
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001573,Doncaster 035,E01007540,Doncaster 035D,,,639,158,24.7,268,41.9,178,27.9,29,4.5,6,0.9,735
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001573,Doncaster 035,E01007541,Doncaster 035E,,,646,231,35.8,285,44.1,99,15.3,26,4,5,0.8,584
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001570,Doncaster 032,E01007542,Doncaster 032B,,,787,357,45.4,315,40,92,11.7,16,2,7,0.9,580
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001570,Doncaster 032,E01007543,Doncaster 032C,,,687,282,41,277,40.3,92,13.4,26,3.8,10,1.5,585
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001570,Doncaster 032,E01007544,Doncaster 032D,,,750,423,56.4,266,35.5,49,6.5,11,1.5,1,0.1,401
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001572,Doncaster 034,E01007545,Doncaster 034A,,,616,143,23.2,274,44.5,175,28.4,19,3.1,5,0.8,702
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001571,Doncaster 033,E01007546,Doncaster 033A,,,619,220,35.5,255,41.2,112,18.1,25,4,7,1.1,586
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001572,Doncaster 034,E01007547,Doncaster 034B,,,607,246,40.5,253,41.7,86,14.2,14,2.3,8,1.3,505
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001572,Doncaster 034,E01007548,Doncaster 034C,,,425,169,39.8,179,42.1,59,13.9,10,2.4,8,1.9,364
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001572,Doncaster 034,E01007549,Doncaster 034D,,,653,282,43.2,271,41.5,77,11.8,22,3.4,1,0.2,495
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001572,Doncaster 034,E01007550,Doncaster 034E,,,696,256,36.8,275,39.5,131,18.8,24,3.4,10,1.4,655
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001571,Doncaster 033,E01007551,Doncaster 033B,,,725,117,16.1,329,45.4,212,29.2,52,7.2,15,2.1,975
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001571,Doncaster 033,E01007552,Doncaster 033C,,,603,100,16.6,268,44.4,184,30.5,38,6.3,13,2.2,805
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001546,Doncaster 008,E01007553,Doncaster 008A,,,715,102,14.3,314,43.9,219,30.6,62,8.7,18,2.5,1016
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001544,Doncaster 006,E01007554,Doncaster 006A,,,676,105,15.5,314,46.4,212,31.4,33,4.9,12,1.8,892
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001544,Doncaster 006,E01007555,Doncaster 006B,,,626,238,38,275,43.9,96,15.3,13,2.1,4,0.6,527
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001544,Doncaster 006,E01007556,Doncaster 006C,,,533,156,29.3,245,46,105,19.7,19,3.6,8,1.5,546
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001546,Doncaster 008,E01007557,Doncaster 008B,,,419,41,9.8,183,43.7,143,34.1,39,9.3,13,3.1,641
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001546,Doncaster 008,E01007558,Doncaster 008C,,,622,120,19.3,287,46.1,168,27,41,6.6,6,1,781
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001546,Doncaster 008,E01007559,Doncaster 008D,,,405,48,11.9,166,41,130,32.1,36,8.9,25,6.2,650
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001546,Doncaster 008,E01007560,Doncaster 008E,,,644,88,13.7,295,45.8,203,31.5,37,5.7,21,3.3,897
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001544,Doncaster 006,E01007561,Doncaster 006D,,,556,54,9.7,232,41.7,210,37.8,49,8.8,11,2,848
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001544,Doncaster 006,E01007562,Doncaster 006E,,,610,104,17,324,53.1,149,24.4,27,4.4,6,1,728
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001544,Doncaster 006,E01007563,Doncaster 006F,,,525,180,34.3,238,45.3,89,17,12,2.3,6,1.1,481
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001556,Doncaster 018,E01007564,Doncaster 018A,,,605,256,42.3,254,42,83,13.7,6,1,6,1,467
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001556,Doncaster 018,E01007565,Doncaster 018B,,,641,118,18.4,328,51.2,163,25.4,23,3.6,9,1.4,766
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001556,Doncaster 018,E01007566,Doncaster 018C,,,780,359,46,321,41.2,87,11.2,11,1.4,2,0.3,536
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001556,Doncaster 018,E01007567,Doncaster 018D,,,516,154,29.8,231,44.8,109,21.1,20,3.9,2,0.4,518
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001556,Doncaster 018,E01007568,Doncaster 018E,,,595,268,45,246,41.3,65,10.9,14,2.4,2,0.3,426
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001556,Doncaster 018,E01007569,Doncaster 018F,,,627,221,35.2,290,46.3,92,14.7,20,3.2,4,0.6,552
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001553,Doncaster 015,E01007570,Doncaster 015A,,,645,153,23.7,302,46.8,154,23.9,29,4.5,7,1.1,731
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001569,Doncaster 031,E01007571,Doncaster 031A,,,690,228,33,296,42.9,131,19,29,4.2,6,0.9,673
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001569,Doncaster 031,E01007572,Doncaster 031B,,,574,125,21.8,253,44.1,153,26.7,30,5.2,13,2.3,704
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001569,Doncaster 031,E01007573,Doncaster 031C,,,667,302,45.3,290,43.5,60,9,13,1.9,2,0.3,457
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001569,Doncaster 031,E01007574,Doncaster 031D,,,638,260,40.8,251,39.3,100,15.7,22,3.4,5,0.8,542
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001568,Doncaster 030,E01007575,Doncaster 030A,,,627,327,52.2,227,36.2,56,8.9,14,2.2,3,0.5,393
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001569,Doncaster 031,E01007576,Doncaster 031E,,,646,189,29.3,287,44.4,124,19.2,36,5.6,10,1.5,684
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001569,Doncaster 031,E01007577,Doncaster 031F,,,711,334,47,296,41.6,68,9.6,12,1.7,1,0.1,472
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001568,Doncaster 030,E01007578,Doncaster 030B,,,685,237,34.6,301,43.9,114,16.6,25,3.6,8,1.2,637
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001568,Doncaster 030,E01007579,Doncaster 030C,,,691,223,32.3,272,39.4,168,24.3,20,2.9,8,1.2,702
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001568,Doncaster 030,E01007580,Doncaster 030D,,,620,131,21.1,283,45.6,162,26.1,37,6,7,1.1,747
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001554,Doncaster 016,E01007581,Doncaster 016A,,,626,63,10.1,288,46,212,33.9,49,7.8,14,2.2,919
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001554,Doncaster 016,E01007582,Doncaster 016B,,,615,112,18.2,307,49.9,160,26,28,4.6,8,1.3,747
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001558,Doncaster 020,E01007583,Doncaster 020A,,,632,71,11.2,239,37.8,241,38.1,50,7.9,31,4.9,1018
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001559,Doncaster 021,E01007584,Doncaster 021A,,,671,132,19.7,304,45.3,192,28.6,33,4.9,10,1.5,839
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001559,Doncaster 021,E01007585,Doncaster 021B,,,630,112,17.8,281,44.6,181,28.7,46,7.3,10,1.6,830
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001558,Doncaster 020,E01007586,Doncaster 020B,,,654,74,11.3,269,41.1,231,35.3,59,9,21,3.2,997
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001558,Doncaster 020,E01007587,Doncaster 020C,,,728,144,19.8,283,38.9,209,28.7,61,8.4,31,4.3,1027
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001554,Doncaster 016,E01007588,Doncaster 016C,,,669,152,22.7,320,47.8,161,24.1,32,4.8,4,0.6,755
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001554,Doncaster 016,E01007589,Doncaster 016D,,,715,121,16.9,338,47.3,194,27.1,54,7.6,8,1.1,921
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001575,Doncaster 037,E01007590,Doncaster 037A,,,476,137,28.8,228,47.9,83,17.4,23,4.8,5,1.1,484
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001574,Doncaster 036,E01007591,Doncaster 036A,,,607,149,24.5,304,50.1,120,19.8,27,4.4,7,1.2,660
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001575,Doncaster 037,E01007592,Doncaster 037B,,,641,280,43.7,260,40.6,82,12.8,15,2.3,4,0.6,493
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001575,Doncaster 037,E01007593,Doncaster 037C,,,508,166,32.7,229,45.1,94,18.5,17,3.3,2,0.4,476
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001574,Doncaster 036,E01007594,Doncaster 036B,,,825,71,8.6,353,42.8,348,42.2,40,4.8,13,1.6,1224
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001575,Doncaster 037,E01007595,Doncaster 037D,,,633,213,33.6,291,46,98,15.5,20,3.2,11,1.7,592
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001574,Doncaster 036,E01007596,Doncaster 036C,,,499,51,10.2,204,40.9,185,37.1,49,9.8,10,2,761
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001575,Doncaster 037,E01007597,Doncaster 037E,,,683,344,50.4,251,36.7,69,10.1,15,2.2,4,0.6,451
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001574,Doncaster 036,E01007598,Doncaster 036D,,,665,101,15.2,322,48.4,190,28.6,43,6.5,9,1.4,871
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001564,Doncaster 026,E01007599,Doncaster 026A,,,715,63,8.8,274,38.3,292,40.8,60,8.4,26,3.6,1148
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001564,Doncaster 026,E01007600,Doncaster 026B,,,604,58,9.6,259,42.9,216,35.8,57,9.4,14,2.3,920
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001564,Doncaster 026,E01007601,Doncaster 026C,,,610,92,15.1,259,42.5,201,33,50,8.2,8,1.3,845
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001564,Doncaster 026,E01007602,Doncaster 026D,,,614,58,9.4,237,38.6,229,37.3,72,11.7,18,2.9,1002
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001564,Doncaster 026,E01007603,Doncaster 026E,,,603,53,8.8,262,43.4,220,36.5,47,7.8,21,3.5,953
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001562,Doncaster 024,E01007604,Doncaster 024D,,,574,64,11.1,265,46.2,188,32.8,45,7.8,12,2.1,830
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001565,Doncaster 027,E01007605,Doncaster 027C,,,633,92,14.5,262,41.4,221,34.9,44,7,14,2.2,894
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001565,Doncaster 027,E01007606,Doncaster 027D,,,607,32,5.3,207,34.1,272,44.8,72,11.9,24,4,1076
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001563,Doncaster 025,E01007607,Doncaster 025E,,,607,165,27.2,259,42.7,135,22.2,36,5.9,12,2,687
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001576,Doncaster 038,E01007608,Doncaster 038A,,,623,75,12,288,46.2,206,33.1,45,7.2,9,1.4,872
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001576,Doncaster 038,E01007609,Doncaster 038B,,,1023,185,18.1,432,42.2,311,30.4,62,6.1,33,3.2,1400
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001576,Doncaster 038,E01007610,Doncaster 038C,,,813,100,12.3,352,43.3,290,35.7,57,7,14,1.7,1165
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001577,Doncaster 039,E01007611,Doncaster 039A,,,583,104,17.8,251,43.1,171,29.3,43,7.4,14,2.4,783
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001577,Doncaster 039,E01007612,Doncaster 039B,,,638,79,12.4,259,40.6,222,34.8,62,9.7,16,2.5,953
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001571,Doncaster 033,E01007613,Doncaster 033D,,,673,61,9.1,234,34.8,276,41,68,10.1,34,5.1,1137
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001577,Doncaster 039,E01007614,Doncaster 039C,,,532,57,10.7,183,34.4,227,42.7,55,10.3,10,1.9,849
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001577,Doncaster 039,E01007615,Doncaster 039D,,,641,140,21.8,275,42.9,191,29.8,31,4.8,4,0.6,766
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001577,Doncaster 039,E01007616,Doncaster 039E,,,587,103,17.5,270,46,170,29,32,5.5,12,2,756
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001559,Doncaster 021,E01007617,Doncaster 021C,,,643,73,11.4,262,40.7,253,39.3,40,6.2,15,2.3,952
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001559,Doncaster 021,E01007618,Doncaster 021D,,,505,45,8.9,212,42,178,35.2,55,10.9,15,3,795
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001559,Doncaster 021,E01007619,Doncaster 021E,,,716,41,5.7,278,38.8,290,40.5,74,10.3,33,4.6,1224
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001558,Doncaster 020,E01007620,Doncaster 020D,,,701,101,14.4,300,42.8,230,32.8,54,7.7,16,2.3,987
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001545,Doncaster 007,E01007621,Doncaster 007A,,,539,62,11.5,231,42.9,197,36.5,35,6.5,14,2.6,789
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001545,Doncaster 007,E01007622,Doncaster 007B,,,666,104,15.6,305,45.8,199,29.9,45,6.8,13,2,893
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001545,Doncaster 007,E01007623,Doncaster 007C,,,585,173,29.6,285,48.7,103,17.6,19,3.2,5,0.9,569
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001545,Doncaster 007,E01007624,Doncaster 007D,,,750,64,8.5,322,42.9,300,40,54,7.2,10,1.3,1134
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001542,Doncaster 004,E01007625,Doncaster 004A,,,620,69,11.1,217,35,243,39.2,71,11.5,20,3.2,1001
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001542,Doncaster 004,E01007626,Doncaster 004B,,,546,205,37.5,229,41.9,77,14.1,28,5.1,7,1.3,502
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001542,Doncaster 004,E01007627,Doncaster 004C,,,701,248,35.4,321,45.8,113,16.1,14,2,5,0.7,609
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001542,Doncaster 004,E01007628,Doncaster 004D,,,541,183,33.8,243,44.9,93,17.2,16,3,6,1.1,501
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001542,Doncaster 004,E01007629,Doncaster 004E,,,663,329,49.6,248,37.4,71,10.7,13,2,2,0.3,438
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001545,Doncaster 007,E01007630,Doncaster 007E,,,652,123,18.9,321,49.2,173,26.5,28,4.3,7,1.1,780
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001545,Doncaster 007,E01007631,Doncaster 007F,,,534,53,9.9,249,46.6,191,35.8,36,6.7,5,0.9,760
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001539,Doncaster 001,E01007632,Doncaster 001A,,,615,146,23.7,264,42.9,159,25.9,36,5.9,10,1.6,734
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001539,Doncaster 001,E01007633,Doncaster 001B,,,514,157,30.5,233,45.3,105,20.4,13,2.5,6,1.2,508
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001539,Doncaster 001,E01007634,Doncaster 001C,,,653,221,33.8,291,44.6,120,18.4,16,2.5,5,0.8,600
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001539,Doncaster 001,E01007635,Doncaster 001D,,,618,149,24.1,288,46.6,146,23.6,28,4.5,7,1.1,693
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001541,Doncaster 003,E01007636,Doncaster 003A,,,654,242,37,284,43.4,99,15.1,21,3.2,8,1.2,586
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001541,Doncaster 003,E01007637,Doncaster 003B,,,655,162,24.7,344,52.5,122,18.6,23,3.5,4,0.6,673
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001541,Doncaster 003,E01007638,Doncaster 003C,,,706,246,34.8,341,48.3,102,14.4,14,2,3,0.4,607
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001541,Doncaster 003,E01007639,Doncaster 003D,,,899,283,31.5,410,45.6,177,19.7,21,2.3,8,0.9,863
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001541,Doncaster 003,E01007640,Doncaster 003E,,,725,96,13.2,339,46.8,232,32,47,6.5,11,1.5,995
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001541,Doncaster 003,E01007641,Doncaster 003F,,,588,101,17.2,274,46.6,168,28.6,37,6.3,8,1.4,755
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001541,Doncaster 003,E01007642,Doncaster 003G,,,649,233,35.9,290,44.7,104,16,18,2.8,4,0.6,568
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001560,Doncaster 022,E01007643,Doncaster 022D,,,662,339,51.2,255,38.5,61,9.2,6,0.9,1,0.2,399
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001557,Doncaster 019,E01007644,Doncaster 019A,,,587,120,20.4,301,51.3,132,22.5,26,4.4,8,1.4,677
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001560,Doncaster 022,E01007645,Doncaster 022E,,,830,419,50.5,295,35.5,105,12.7,9,1.1,2,0.2,540
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001557,Doncaster 019,E01007646,Doncaster 019B,,,607,174,28.7,275,45.3,127,20.9,26,4.3,5,0.8,629
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001557,Doncaster 019,E01007647,Doncaster 019C,,,692,208,30.1,337,48.7,116,16.8,27,3.9,4,0.6,666
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001557,Doncaster 019,E01007648,Doncaster 019D,,,854,435,50.9,318,37.2,80,9.4,17,2,4,0.5,546
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001557,Doncaster 019,E01007649,Doncaster 019E,,,616,131,21.3,306,49.7,147,23.9,24,3.9,8,1.3,707
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001553,Doncaster 015,E01007650,Doncaster 015B,,,826,258,31.2,383,46.4,165,20,17,2.1,3,0.4,776
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001553,Doncaster 015,E01007651,Doncaster 015C,,,676,241,35.7,317,46.9,99,14.6,14,2.1,5,0.7,593
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001553,Doncaster 015,E01007652,Doncaster 015D,,,770,344,44.7,318,41.3,92,11.9,13,1.7,3,0.4,555
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001553,Doncaster 015,E01007653,Doncaster 015E,,,638,156,24.5,326,51.1,120,18.8,27,4.2,9,1.4,683
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001557,Doncaster 019,E01007654,Doncaster 019F,,,609,190,31.2,279,45.8,110,18.1,26,4.3,4,0.7,597
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001560,Doncaster 022,E01007655,Doncaster 022F,,,868,491,56.6,314,36.2,53,6.1,9,1,1,0.1,451
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001553,Doncaster 015,E01007656,Doncaster 015F,,,638,214,33.5,293,45.9,115,18,12,1.9,4,0.6,575
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001552,Doncaster 014,E01033259,Doncaster 014E,,,655,69,10.5,325,49.6,225,34.4,28,4.3,8,1.2,892
E12000003,Yorkshire and The Humber,E08000017,Doncaster,E02001552,Doncaster 014,E01033260,Doncaster 014F,,,632,120,19,324,51.3,159,25.2,25,4,4,0.6,735
E12000003,Yorkshire and The Humber,E08000018,Rotherham,E02001606,Rotherham 029,E01007657,Rotherham 029A,,,582,74,12.7,266,45.7,177,30.4,56,9.6,9,1.5,824
E12000003,Yorkshire and The Humber,E08000018,Rotherham,E02001609,Rotherham 032,E01007658,Rotherham 032A,,,581,60,10.3,241,41.5,202,34.8,64,11,14,2.4,911
E12000003,Yorkshire and The Humber,E08000018,Rotherham,E02001606,Rotherham 029,E01007659,Rotherham 029B,,,472,49,10.4,223,47.2,159,33.7,30,6.4,11,2.3,680
E12000003,Yorkshire and The Humber,E08000018,Rotherham,E02001609,Rotherham 032,E01007660,Rotherham 032B,,,488,47,9.6,189,38.7,190,38.9,49,10,13,2.7,772
E12000003,Yorkshire and The Humber,E08000018,Rotherham,E02001609,Rotherham 032,E01007661,Rotherham 032C,,,574,67,11.7,215,37.5,217,37.8,48,8.4,27,4.7,909
E12000003,Yorkshire and The Humber,E08000018,Rotherham,E02001609,Rotherham 032,E01007662,Rotherham 032D,,,470,167,35.5,199,42.3,82,17.4,18,3.8,4,0.9,437
E12000003,Yorkshire and The Humber,E08000018,Rotherham,E02001609,Rotherham 032,E01007663,Rotherham 032E,,,637,76,11.9,284,44.6,211,33.1,50,7.8,16,2.5,923
E12000003,Yorkshire and The Humber,E08000018,Rotherham,E02001609,Rotherham 032,E01007664,Rotherham 032F,,,828,92,11.1,352,42.5,276,33.3,84,10.1,24,2.9,1255
E12000003,Yorkshire and The Humber,E08000018,Rotherham,E02001604,Rotherham 027,E01007665,Rotherham 027A,,,702,101,14.4,296,42.2,236,33.6,56,8,13,1.9,994
